IMAGE #,SPEAKER 1,SPEAKER 2,SPEAKER 1,SPEAKER 2,SPEAKER 1
1711,umwaume umusungu alelansha umwanakashi umusungu utu mashiwi utusuma utwa citemwiko. umwanakashi nankwe pakutumfwa alemwetula no kumwentula.,Umwaume umusungu afwele ijaketi ilya fita. Elyo umukashana afwele ilaya ilyabuta. Kwena bali muchitemwiko kumonafye nokumwentula bonse babili. ,kwena nabatemwana. umukashana alebika na kaliluba pe jaketi lya mulume notuseko pamenso,Ici cikulwa balimo cilemoneka nalimo li tempele lya bakatolika.,Cacine fintu bafwele cipalile bushiku bwa bwinga bwabo pantu nabapepekana nganshi
1712,shitata umusungu uwepala nakontama alebulapo fimo mumpoto shibili. pancende ali pali ne nkunda nashikala.,Cilepala kwati uyu shibantu paliba efyo apanga efyo ashitisha pali iyi ncende. ,"elo kabili nga ashitisha, kulaponapo ubufungau ebo inkunda shitolaisha. eco pasangilwa nenkunda",Cine mwasosa. Elyo na kayanda kene kalemoneka kwati emwikala utu twine utunkunda.,pa ncende pene pali Isalu bakobeke isha amalangi yalekanalekana kukucingilila kukasuba
1713,"bakemba babili bamwenye bali pa mutenge mupepi ne cishiba. balelisha banjo, ingoma na masese",Aba bakemba babili ba mwenye nibashitata abafwele ifyakufwala ifya buta napantu bekele balelisisha nipa nsalu yabuta. ,nalimo ukwimba kwabo kwa kupepa. icimbo ca mapepo ntile,"Emukwai. Ukwimba kwabo kulemoneka nakalimo tekwimbafye iyo, kwati nintambi. Emo basangila umutende nobutusho ngabaleimba kumipashi yabo.",kwena pantu bali nipa muulu wa cikulwa nalimo baleishibisha abanabo ukuti ni nshita yakulongana kukupepa
1714,"ababomfi ba mwituka lya fyakulya bane baleteyanya ifilyo balashitisha. bantatu baume abalumendo, elo umo mwanakashi namayo. abalumendo bonse nabafwala ifitambala ku mitwe yabo.","Ifi fitambala bafwele aba abalumendo aba batatu mwituka, fyakucingilila ifiko fyakumutwe ukuponena mufyakulya.",emukwai e. pakwipika cilafwaikwa ukucingilila umushishi  ukutila wiwila mufya kulya ,elo bonse aba bantu balemoneka ni ba mwisa abekalila nangula ntile abaku fyalo fyaku kapinda ka kukulyo,cacine aba bamayo abashifwele akasote ku mutwe bena balefwaya ukufwa Umuchele mufipikwe nalimo ebakalamba Bangalila ici cifulo 
1715,Umusungu umukashana natemwa aleseka no kuseka. Naikata ulukombo ulwabuta napapa na kachola. umushishi wakwe utali,Nafwala nama galashi yabuta ayapalile nkomaki asendele ku kuboko kwakukulyo.,ku numa kuntu ali kuli ne chimuti techikalamba sana  cilifye icalinga,nafwala nensalu iyakashika kumulu iyilemoneka iyapepuka. insalu iyi afwele ilelanga ukuti uku ali umukashana uyu nakukaba elo nakasuba kene nakatula,cine kwena nakukaba pantu  ikomaki akwete ilelangilila ukuti achilanwapo fimo ku mulandu wakukaba
1716,"ba mwisa abengi nabeminina panse ya matuka. bambi nabakumbatana, bambi bemininefye elyo bambi balekopa ifikope pali ba musange wabo","Aba bamwisa beminine panse yetuka, balemoneka kwati baku fyalo fyabela ku kapinda ka kukulyo, kulya beta ati ku Asia mu ci ngeleshi.",cacine elyo uyu namayo uufwele icabuta alemoneka uwa bulanda bushe finshi aletotonkanya ?,"alemoneka nalimo kuli ifili pantanshi yakwe efyo abikileko saana amano, eico apalile ukumoneka uwabulanda, nde enekelafye kulifye efyo alelolekesha pantanshi yakwe nangula efyo alekutika",cine nalimo kuli ifyo amwene ifilelenga amoneke  uwabulanda nangula kuli amafya alepitamo ayakalamba pantu tali ne nsansa iyo
1717,kapala wa mbao alepalika umupando. nakontama alepimapima pakweba ati kafume busaka busaka. nakwata sando nefisolobelo nafimbi,Alebombela umulimo wakwe mwituka lyakwe. Alepangila umupando pacili tebulo. Nafwala na inkoloko kukuboko kwa ku kukuso. ,fintu alemoneka alishibisha umulimo wakwe pantu alebombafye eka ukwabula nakafwa,"elo shitata uyu musungu nafwala nensalu iya fitulukila kumulu, elo umu muncende alebombela bushe cine ni mwituka nangula nimumuputule umo uwa pa ng'anda fye",ni mwituka lyakwe pantu ukubansa emulimo wakwe elyo kunuma kuli nashimbi imbao ishishilabaswa 
1718,"aka kashana akamusungu akacenjela mu fyakushana nokushelela, kaleshelela mucikulwa umo panshi pa menshi makasa apa telela nganshi. nakemya no kuboko mu kushunguluka",kalebomfya utu sapato twa kashimbi munshi ilyo kaleshunguluka no kushana,nakashanisha nganshi nalimo kali mukuchifyana ukwakupanga amatoni,"cine ukushana kaleshana akakashana akamusungu aka kuntu kulya ukwaku cimfyana, nde cetekela kuli nabala pingula uwala shanisha ukucila abanankwe abaletamba fyonse",eee nanguline takulemoneka nga kuli abalepingula nalimo uyu mukashana alepekanya ifyo akaya mukuchifyana na bakashana banakwe
1719,umulumendo umusungu ne laya ilya buta aleimba mu cikulwa ca bwala ica bushiku. kunuma yakwe kuli abalisha ifilimba babili,"kunuma yakwe kukulyo kuli naumbi umulumendo uuleimba nokulisha akalimba. Afwele ica mpepo icakwata akasote ica fita, palembelwe namalembo ayabuta pantanshi.",ili ibumba balebombela pamo pakuti bengapanga iciunda cisuma icha kusekesha bakakutika ,"kwena abalumendo abasungu abalelisha ifilimba nokwimba tebumba ilikalamba iyoo, balifye cine elo balemoneka bali mucikulwa ica fita",cacine ilingi line bakemba tabafula iyo babafye abalinga pakuti imibombele yabo ingaba bwino
1720,Shitata umusungu naikala mupepi ne ca icabaswa mu mulola wamuntu uwikele. shibantu nakutumana alelolesha na patali kwati Ali mumatontonkanyo,"Apa pantu bali Cipalile kwati nipalya abantu batusisha nga nabanaka mukalale, elo ifipuna ifyakubumba ifilipo fipalamine kumusebo. Pali nabambi bashitata abaloleshe kumusebo. ",babili nabekala pafipuna elyo umbi naiminina kuli naumbi  umuntu uwikalile mupepi na bashitata abakutumene lwakukatalamukila nakumusebo.,"bushe ici ba baasa mu mulola wamuntu, tabaci bashilefye muku cindamika umuntu uwa temenwe ukwikalila palya pene baci bashila panuma yamfwa yakwe umuntu wine?",cine kuti caba ifyo fine nalimo bashitata nangula shitata alitemenwe ukwikala pali ici cifulo elo nomba babumbilapo icabumbwa nga shitata ngecakwibukishapo
1721,shibantu naikala alebenga amapepala elo kunuma yakwe kuli naumbi shibantu umusungu alebelenga fimo pa cilengwelengwe ca ncito. elyo na namayo umusungu nao alebelenga fimo pa cilengwelengwe ca ncito.,"Umu mumuputule wancito bekele, mumulu muli namalaiti ayatali yatatu. Elyo mulemoneka umwabuta saana kumulandu wakwaka kwamalaiti. ",balemoneka inchito  naikosa pantu bonse bali Chila muntu  ali  pa tushitushi cakwe ,"elo kucibumba icikwete iciibi ku kulyo bali kambatikako ifipepala ifya ma langi ayapusana pusana, elyo napa ciibi cine bali kambatikapo ifipepala",ee ifyo bakambatika fyakuyefya icifulo balebombelamo elyo kabili muli uyu wine muputule muli amatebulo ayakalamba apo balebombela nefipuna fyalinga nga cakuti balipokelele abeni.
1722,umusungu umulumendo umwaice ali kululamba lwabemba aleyangasha umucanga,"pantu aleangalila abafyashi bakwe tabalemonekela mupepi, limbi ebalekopa ifikope.",kunuma yamuchanga kuli shitata ulefwaya ukwingila muli bemba nafwala nakaputula wakashika.,"uyu umwana umulumendo alemoneka alefwaya ukushika amolu yakwe nomucanga ale angasha, pantu nashika kale amakasa yakwe nomucanga wine",kwena namona ukwangalila mumuchanga mulimo uyo abaice batemwa sana ukucita elyo fintu cipalile nabafyashi nabasuminishako kuli ifi aleangalila mumuchanga
1723,cinkupiti wa bantu baleyenda chachacha mumusebo. Bambi balekopa ifikope pali tu musange twabo,Cilemoneka kwati kuli ifintu ifikalamba ifilecitika uku kuntu. Ecilengele nacinkupiti wabantu ukusangwako.,cacine nalimo kuliko ukulongana ukukumine ubumi bwa aba bantu basangilweko,"oo elo namona, uku kuntu bali kuli ukucimfyana kwakenda nangula ukubutuka panono panono pancende iyalepa nganshi, uwafika bwangu kumpela ewaku senda icikombe paku cimfya abanankwe","iyo mukwai ukucifyana kwakwenda abantu tabafula nganshi, ngaba bafula balabika muma bumba yanono yanono pakuti uku kwena kwi ngenda bwino ukulingana nama funde"
1724,"banamayo babili balepita pantanshi yamatuuka, umo uufwele ifya buuta alecofa incinga. elo umbi uufwele ica kashika neca makumbi makumbi nakwela pali mpumpumpu ",Uku kucalo nikulya ukwabela ku fyalo fyakapinda ka kukulyo. Namwena kufyo bafwele na kumikulile yafikulwa fyabo ifipalamine na umusebo.,cine ifikulwa filemoneka lwa mupepi no musebo matuuka umo baleshitisha ifyakulya fyalekanalekana ,"kunuma yabo ba namayo aba babili kulemoneka ifimbayambaya fibili ifya buuta, bushe nga abantu bambi abale enda kumbali yakwa namayo uyu uuli pancinga, bushe lupwa?",nalimo kuti baba lupwa pantu pali bashitata bana mayo elyo no mwana umukashana baleendela pamo ninshi banamayo nabasenda fimo ku minwe
1725,kanyekanye wa bakabalwe aleyangala ubwangalo bwa kwikatilila panuma ya kwa kabalwe inshita iitali. abantu mumbali baletamba no kumulumba,"Aya mangalo yalechitwa mucibansa, kuli naba nabashitata abafwele ifya fita umupitile nefishilwa ifya buuta abakumwafwako ifintu nga fyalubana, bali mupepi na umwishi wakwingilila kucibansa. ",cine mu cibansa mwine muli amaloba pantu bakabalwe balebutuka bwino,elo uyu shitata umusungu uukwelele kabalwe nalwisha namaka yakwe yonse ukwikatilila palya kabalwe alelwisha ukumuponya,cine pantu nga apona pali kabalwe ni Alusa muli uku kuchifyanya  emulandu wine aleesesha na maka yakwe yonse ukuti engatwalilila ukuba pali kabalwe nanguchikati kabalwe nakwe alefwaya ukumufumyapo
1726,abasungu batatu beletungilila abantu ukusala bashimuchindikwa abalembelwe pa chipapa ukuti babe chilolo babo.,"Uyu musungu uuli kunuma afwele ikoti lyakashika na akasote kafita, elo nao wine naimya ichipampa ca bantu aletungilila", banamayo nabekatilila ncinga bali ne nsansa sana pa ukubomba uyu mulimo ,"elo shitata uyu uuli pambali ya kwa namayo naimya icipampa ica makumbi makumbi, nao alemoneka nasekelela saana",ca cine ibumba lyonse fye balemoneka balitemwa noku cetekela sana bashi mafumu bantu baletungilila ukulingana nefi pampa bakwete.
1727,namaliketi umusungu aleshitisha ifisabo pa cisankano. ,"Natantika na ifilyo pantanshi ifili nga amacungwa, ifisepo na fimbi na fimbi.",elo pantu atantike palemoneka ni mumbali yamatuuka ayakalamba ,"alemoneka nalimo alesuka ifisabo fimbi palya akontamine, bushe musungu cine uyu nangula ni mwisa wakufyalo fyaku kapinda ka kukulyo?",kwena mukumoneka ni mwisa wa ku fyabo fyaku kulyo elyo nakobeka ne fyola fyakashika fibili pa muulu wa chibumba  ico ekelemo mu mbali
1728,umusungu umwaume ali mwisamba lya fimuti aletoloka. pantanshi yakwe pali imbwa iyafita nailala panshi,"Umu mwisamba ya fimuti ali, bali byalamo ifyani ifyo bakwempa bwino saana ifya katapa katapa. ",cacine elyo ena nafwala itoloshi lyafitulukila elyo ku muulu kuli ilaya lya buta ne campempo cafita,bushe finshi alelwisha pakutoloka uku kuncende aletolokela shitata uyu?,nalimo aletolokaa kuli ifyo atemenwe nelyo aufwafye ngo kutoloka nangula kuli ifyo atinine ifyalenga atoloke
1729,umwaice mwaume mwenye aalepikula impansa pa cisolobelo cakupikwilapo. tafwele ilaya ku mulu. kunuma yakwe kuli umwaice umwanakashi mwenye naimya na kakatabo.,Apa pancende balepikwila impasa pantu pacingama na ifimuti fyankonde. Ici icakupikwilako bacibikila mucintelelwe mumbali yafimuti. ,cacine elyo kuli na bambi abaice balesambilila ukupikula impasa pali ici cifulo,"elo ici icisolobelo cakupikwilako impasa cilemoneka cakale, muku mwena ku mbao babomfeshe ukuci pangilako",cine ifisolobelo fyaba nensu filakokola elyo nga ca cakokola elyo chibomba bwino umulimo wa kupikula
1730,umukashana umusungu nanina pelibwe kumbali ya cishimba alekopwa ifikope. umwaume umusungu naiminina akatalamukila alemukopa,"Uyu umukashana afwele ilaya lya makumbi makumbi ne itoloshi lya fita. Kumbali yacishimba kuli amabwe yasano, elo uyu umukashana eminine pelibwe lyalenga bubili ukutula ku kuso.","cine uyu namayo takwata umwenso kuti aiminina pa libwe kululamba lwa bemba ,inga nga aliponene kuti kwachitika ubusanso bwakutinya",limbi alishiba ukuowa insanfi eco tabelele nomwenso wa kwimina pelibwe palya eminine kumbali yamenshi,"nanguline engeshiba ukowa fintu eminine teti  amone pantu aleponena nga pali bwino nangu iyo ,kanshi kuti caleta ubunsanso icine cine"
1731,"abalumendo babili abasungu nabafwala amalaya ayapangwa na bamoloshi, elo baledonsa icisendo balepita mumusebo. abantu abengi nabekala mbali yamusebo  baletamba aba bene abalumendo babili.",Bushe cinshi bafwalile aya yene amalaya nokudonsa icisendo cine mumusebo? ,nalimo kuli icangalo mukuchifyana ico basendelemo ulubali  pantu kwena teti bacite  ifi ukwabula mulandu uuli onse ,"bushe ici icisendo basendele ninshi cilemonekela nalimo kafungu akanono? elo kuntu bali akasuba nakatula, kumwena fye kumulumendo uuli ku kulyo efyo emishe ukuboko kwake ukucingilila amenso yakwe",cacine kwena nakabala elyo bonse balelolesha ku tanshi yabo nalimo kuli ulebatungulula mufyo bafwile ukucita muli uku kuchifyanya elyo ku numa yabo kuli ne bumba lya bantu nalimo beshile mukutamba ifilechitika
1732,abasungu babili balecimfyana mu bwangalo bwakulutulana panshi. elo kumbali yabo kuli kangalila wa mangalo uwa ku bikilisha amalango ya bwangalo. kangalila afwele umwingila uwafita me toloshi lya fiulukila,Mumbali yacibansa mwikele bacilolo abangalila kuli aya mangalo. Eba landa uwacimfya umunankwe panuma yaku cimfyana kwabale cimfyana mucibansa,umo pabalecifyana nafwala ifyakufwala fya makumbi makumbi elyo umbi afwele ifya buta,"elyo bonse babili nabakaka imishipi isha fita, eshilanga epo bafika mumasambililo aya ayakucimfyana mubwangalo ubu, umushipi uwa fita ulanga ukuti aliyeshibisha amangalo aya",cacine  elyo cipalile kuli ibumba lya bantu abeshile mukutamba  uku kuchifyana.
1733,Namayo umusungu naikala elyo alelanda. alelandila mukankofyonkofyo kasangulula ishiwi ukuti lyumfwikike. ,nafwala ifyafita no bulungu ubwabengeshima nefibeko beko ifyapalana no bulungu .umushishi wakwe ulemoneka uwakashikilako ,cilemoneka uyu namayo alikwatako akafulo mu buteko bwa calo ukulingana nefyo alelanda,"eya, nimwe mwasosa, apala uuli kulya bakumanina bakateka ba fyalo pamo nabakwata utufulo mu calo",mu kulanda kwakwe ali uwa shininkisha elyo alebomfya iminwe kuku langilila fintu  alelandapo imiloleseshe yakwe naposa amano kuli bakomfwa abali mwi buumba
1734,Abasungu babili abaume nabekala mwituka lya fyakulya. umo nafwala akasote kumutwe akabuta elo umbi tafwele akasote. bafwele ifyakufwala ifyapalana kwati nalimo babomba mwituka ili line.,Ee naine efyo ndecimona. Aba bashitata abasungu babili kwati emo babomba muli ili ituka pantu ngamwa lolesha kuntanshi kulemoneka naumbi umusungu uufwele fimo fine ifyakufwala.,cine cilemoneka icifulo cabo icakubombelapo elyo uyu uulele pe tebulo nanaka nganshi nalimo bali mukwinuka,"cine naine nati nsosepo ati shitata uyu uulele pe tebulo ati nanaka kwena, elo futi cine bali mukwinuka pantu nakumoneka ati cungulo ",mwituuka balebombela tamuli na bantu elyo kuli shitata uuli lwamupepi noko balipilila alemoneka alepekanya ukwinuka 
1735,umwaice umusungu umwaume alenina ulupili. kunuma yakwe kuli ifimuti fyafisabo. afwele ilaya ilya bamupila ba kumangalande ilyabuta ne cisote kumutwe.,Icisote afwele icabuta nacimucinga saana pamenso elyo aleenda uwatekanya kukutina ukuicena. ,bushe ali nabani kukunina ulupili pantu uyu mulimo ufwaikwa ali abakalamba nangu abantu bambi pantu kulaba amasanso ayesako ku kunina ulupili,"cine, palya ali nde cetekela alipo nabakalamba mupepi, pantu yalya amabwe kuti yamucena nga tapitilepo bwino, elo futi uku kumpili sha ifi kulasangwa insoka","cine, ifiswango ne soka shikala mu mabwe kanshi ukumona umwana aleenda eka tachingililwe ku busanso bwingesa"
1736,Abasungu basano baleyenda mu musebo. batatu banakashi elo babili baume. kumbali ya musebo  kwalimena ne fimuti ifitali. Elo ku kulyo kuli ne nganda iyabuta,"elo shitata uuli kumpela ku kuso alemoneka kuli eko alesunka, kalemoneka ni kalya babikamo utunya abasungu nga balefwaya uku kasendako cilya batila ati bololeko amolu ",ku cifulo baleendamo chilemoneka ichabusaka elyo fintu  baleendela nabakwana musebo onse ciwemefye takuli ifimbayambaya ifileisa,"cine kuntu babelele kuntu kwayemba, nimbona ukuntu balolele kulemoneka nefimbayambaya ifyo babikile kumbali wamusebo fibili",cine nalimo uyu musebo takupita sana ifimbayambaya
1737,imisepela abasungu bali kumbali yabemba nabafula na amalaya ya kumulu bashelefye no tuputula. umo Pali bene aleowa insafi muli bemba.,Baleontela nakasuba ilyo bali kumbali yamumana. kuli nolupili ululi mupepi nakamana kene.,balelashanya ifyo bachiipakisha ukowa muli bemba elyo nakasuba nakabalika nganshi,"bushe balya batatu abekele pelibwe teba shitatafye? pantu umo pali bena, uubelele ku kulyo alemoneka alisebeka ulupala","kuti baba bashitata, nalimo pe bumba pali abalumendo naba shitata abaleangalila pamo"
1738,Abakashana babili abasungu balecimfyana mubwangalo bwa inkonya ne fibakela. umo afwele ifyakashika,uyu umbi uufwele ica bengeshima nga golide kunshi naimya ukulu alepanta uufwele ifyakashika icibaka,ku mbali ye linga balelwila kuli euleangalila uku ukwangala ena kumulu afwele icabuta muli ne langi lya mututula pakuti abantu bamwishibe bwino ukuti euleangalila ,bushe uyu te umo pali balya abafunda imilwile nangula imicimfyanishe sha mangalo aya? kabili uulangilila afwile aba mukati nelinga pamo nabale cimfyana,kwena limo balaba panse ye linga nga cakuti abalelwishanya baleisa ku kulubali abelele mwi linga
1739,icimbayambaya ca bashilikale naiciminina kunse ye ilinga lya fishimbi. mukati ke linga muli umukashana afwele ilaya ilya kashika alelolesha ku cimbayambaya cine. umukashana umufishi naikata na ulunga lwa calo,"alemoneka alelengela nomwenso uyu umukashana umufishi, nafwala nefyakashika kumulu, elyo nakaka nakasalu aka kashika kukuboko kwa ku kuso",ca cine imilengelele yakwe ilelanga ukuti kuli ifyo acita ifyapulile mwi funde nomba aletina pantu amona icimbayambaya caba shilikale,"elo abashillikale aba balemoneka ni ba mwisa mu calo cakwe uyu umukashana, pantu balemoneka basungu balya abaya mufyalo ifya sanswa nenkondo",kwena kuti caba ngefyo fine musosele abashilika bafuna ku fyabo fimbi balatuma ukuya mukusopa umutende mu fyalo mwaba inkondo
1740,Umukashana umusungu alekumpauka aleciluka umusebo. kunuma yakwe kuli umukashana umufishi nao alefwaya ukuciluka umusebo. umusungu afwele ilaya ilyafita elo umufishi ena afwele ilya fitulukila.,elo mukalale umu bali mulemoneka bonse abale endelamo balifye aba celwa mumi kumpaukile shabo. umukashana umufishi alemoneka nalimo alelanda pali lamya ninshi nalolesha kumbali yamusebo alefwaya ukutoloka,cacine bonse fye bali abapafiwa nalimo ninshita ya kacelo iyo abantu balebutukila  kuma ofeshi ukulingana nefyo bafwele ,"elo uyu umukashana umufishi naimya icola ica makumbi makumbi ici kalambako panono, elo cilemoneka nalimo nacifinako","cine elyo bashitata bambi abali ku numa ya/mukashana umufishi, umushishi wabo utali kabili kuli bashitata bambi nabasenda ne  fyola balekupauka "
1741,abakashana babili bamwenye baleshana amasha ya bamwenye  pa cisankano,"balemoneka nalimo encito yabo iyaku shana, ebalanga ba mwisa abesa ku calo cabo amasha bashana mu calo cabo",cacine pantu apo baleshanina ni nshila apalepita abantu balekana lekana elyo cipalile abantu abali uku kucifulo beshile mukumonapo fimo,elo ukukwine kuncende babelele kwalifula ifikulwa ifya buta ifilemonekela akatalamukila ku kulyo na kunuma kwa bakashana abale shana,cacine abene bafikulwa ifi balitemwa ilangi lya buta 
1742,bashitata nabekala pa citukutuku cabo pa ntashi ye tuka mushinta yabushiku,"shitata uyu alemoneka uwanaka nangula uwabulanda, bushe cinshi cilemonekapo icilemushupa?",nalimo amakwebo nayashupa elyo ninshi alikwata ulupwa lwa kusakamana ,"cacine mwasosa, alemoneka nalimo amakwebo naya shupa elo nanaka saana nomba teti enuke kuncito yakwe iyi",nalimo aelenekela abantu baalefuma mwi tuka lili ku numa yakwe balamubomfyako mumyendele yabo
1743,bashitata babili nanamayo umo baleocha umunani mwisamba lyacimuti ninshi akasuba nakabala,"balemoneka kuli efyo balesefya uku kuncendele babelele, nalimo nabakumana nendupwa shabo",cine ukukumana pamo ne ndupwa ne fibusa enshila imo iyo  abantu basasamukila pamo,"akatalamukila napo babelele kulepita nefimbayambaya kumusebo, elo uko babelele uku kwabusaka saana, balitenya necimugomo umwaku posela ifisoso ica katapa katapa",namona balemoneka bantu abachindika amafunde  pantu bali pali apabusaka sana
